"astro-ph/0702550","Antonio Pereyra","A. Pereyra (1) and A. M. Magalh\~aes (1) ((1) Departamento de
  Astronomia, IAG, Universidade de S\~ao Paulo, S\~ao Paulo, Brazil)","Polarimetry toward the IRAS Vela Shell. II. Extinction and Magnetic
  Fields","31 pages, 9 figures. Accepted for publication in ApJ","Astrophys.J.662:1014-1023,2007","10.1086/517906",,"astro-ph",,"  We explore correlations between visual extinction and polarization along the
western side of the IRAS Vela Shell using a published polarimetric catalog of
several hundreds of objects. Our extinction maps along this ionization front
(I-front) find evidence of clumpy structure with typical masses between 1.5 and
6 solar masses and a mean length scale L ~ 0.47pc. The polarimetric data
allowed us to investigate the distribution of the local magnetic field in small
(~pc) scales across the I-front. Using the dispersion of polarization position
angles, we find variations in the kinetic-to-magnetic energy density ratio of,
at least, one order of magnitude along the I-front, with the magnetic pressure
generally dominating over the turbulent motions. These findings suggest that
the magnetic component has a significant contribution to the dynamical balance
of this region. Along the I-front, the mean magnetic field projected on the sky
is [0.018 +/- 0.013]mG. The polarization efficiency seems to change along the
I-front. We attribute high polarization efficiencies in regions of relatively
low extinction to an optimum degree of grain alignment. Analysis of the
mass-to-magnetic flux ratio shows that this quantity is consistent with the
subcritical regime (lambda < 1), showing that magnetic support is indeed
important in the region. Our data extend the overall lambda-N(H2) relation
toward lower density values and show that such trend continues smoothly toward
low N(H2) values. This provides general support for the evolution of initially
subcritical clouds to an eventual supercritical stage.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 19:16:52 GMT""}]","2011-02-11"
"astro-ph/0702572","Patricia Sanchez-Blazquez","P. Sanchez-Blazquez (1,2,3), D. A. Forbes (2), J. Strader (4), J.
  Brodie (4), R. Proctor (2), ((1) University of Central Lancashire, (2)
  Swinburne University (3) EPFL Switzerland (4) UCO/Lick)","Spatially resolved spectroscopy of early-type galaxies over a range in
  mass","29 pages, accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc.377:759-786,2007","10.1111/j.1365-2966.2007.11647.x",,"astro-ph",,"  Long-slit spectra have been obtained with the Keck telescope for a sample of
11 early-type galaxies covering a wide range in luminosity and hence mass.
Rotation velocity and velocity dispersions, together with 19 Lick line-strength
gradients have been measured, to, on average, two effective radii. Stellar
population models have been used to derive ages, metallicities and alpha/Fe
abundances along the radius. We find that line-strength gradients are due,
mainly, to variations of the total metallicity with the radius. We also find
both, positive and negative, although small, variations in the [alpha/Fe] ratio
with radius. We do not find a correlation between the metallicity and the
[alpha/Fe] gradients, and the local metallicity is not correlated with the
local velocity dispersion for all the galaxies of our sample, which rules out
scenarios where the delay in the onset of the galactic winds is the only
mechanism producing the metallicity gradients. We found that metallicity
gradients are correlated with the shape of the isophotes and the central mean
age and metallicity of the galaxies, for galaxies younger than ~10 Gyr. We show
that the correlation between the gradients and the central values is not due to
the correlation of the errors and indicates that the same process that shaped
the gradient, also modified the structural parameters of the galaxies and
triggered star formation in their centres. This strongly supports the merger
scenario for the formation of these systems, where the degree of dissipation
during those mergers increases as the mass of the progenitor galaxies
decreases. Finally, we also find a dichotomy in the plane
grad[alpha/Fe]-[alpha/Fe] between galaxies with velocity dispersions below and
above ~200 km/s, which requires confirmation with larger samples.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 16:01:21 GMT""}]","2008-11-26"
"astro-ph/0702573","Gabriele Cescutti","G.Cescutti","Inhomogeneous Galactic halo: a possible explanation for the spread
  observed in s- and r- process elements","2 pages, 2 figures, proceedings of ""From stars to galaxies"", Venice
  October 2006, to be published in the Astronomical Society of the Pacific
  Conference Series",,,,"astro-ph",,"  The considerable scatter of the s- and r-process elements observed in
low-metallicity stars, compared to the small star to star scatter observed for
the alpha elements, is an open question for the chemical evolution studies. We
have developed a stochastic chemical evolution model, in which the main
assumption is a random formation of new stars, subject to the condition that
the cumulative mass distribution follows a given initial mass function. With
our model we are able to reproduce the different features of alpha-elements and
s-and r-process elements. The reason for this resides in the random birth of
stellar masses coupled with the different stellar mass ranges from where
alpha-elements and s-and r-process elements originate. In particular, the sites
of production of the alpha elements are the whole range of the massive stars,
whereas the mass range of production for the s- and r-process elements has an
upper limit of 30 solar masses.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 16:30:23 GMT""}]","2007-05-23"
"astro-ph/0702574","Anne Eggenberger","A. Eggenberger, S. Udry, T. Mazeh, Y. Segal, M. Mayor","No evidence of a hot Jupiter around HD 188753 A","8 pages, 3 figures, accepted for publication in A&A. Corrected typos
  and minor mistakes",,"10.1051/0004-6361:20066835",,"astro-ph",,"  The discovery of a short-period giant planet (a hot Jupiter) around the
primary component of the triple star system HD 188753 has often been considered
as an important observational evidence and as a serious challenge to
planet-formation theories. Following this discovery, we monitored HD 188753
during one year to better characterize the planetary orbit and the feasibility
of planet searches in close binaries and multiple star systems. We obtained
Doppler measurements of HD 188753 with the ELODIE spectrograph at the
Observatoire de Haute-Provence. We then extracted radial velocities for the two
brightest components of the system using our multi-order, two-dimensional
correlation algorithm, TODCOR. Our observations and analysis do not confirm the
existence of the short-period giant planet previously reported around HD 188753
A. Monte Carlo simulations show that we had both the precision and the temporal
sampling required to detect a planetary signal like the one quoted. From our
failure to detect the presumed planet around HD 188753 A and from the available
data on HD 188753, we conclude that there is currently no convincing evidence
of a close-in giant planet around HD 188753 A.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 17:12:09 GMT""},{""version"":""v2"",""created"":""Tue, 27 Feb 2007 09:00:20 GMT""}]","2009-11-13"
"astro-ph/0702575","Jie Wang","Jie Wang, Simon D. M. White (MPA)","Discreteness effects in simulations of Hot/Warm dark matter","14 pages, 13 figures, Accepted for publication in MNRAS","MNRAS 2007, 380, 93","10.1111/j.1365-2966.2007.12053.x",,"astro-ph",,"  In Hot or Warm Dark Matter universes the density fluctuations at early times
contain very little power below a characteristic wavelength related inversely
to the particle mass. We study how discreteness noise influences the growth of
nonlinear structures smaller than this coherence scale in N-body simulations of
cosmic structure formation. It has been known for 20 years that HDM simulations
in which the initial uniform particle load is a cubic lattice exhibit artifacts
related to this lattice. In particular, the filaments which form in such
simulations break up into regularly spaced clumps which reflect the initial
grid pattern. We demonstrate that a similar artifact is present even when the
initial uniform particle load is not a lattice, but rather a glass with no
preferred directions and no long-range coherence. Such regular fragmentation
also occurs in simulations of the collapse of idealised, uniform filaments,
although not in simulations of the collapse of infinite uniform sheets. In HDM
or WDM simulations all self-bound nonlinear structures with masses much smaller
than the free streaming mass appear to originate through spurious fragmentation
of filaments. These artificial fragments form below a characteristic mass which
scales as $m_p^{1/3}k_{peak}^{-2}$, where $m_p$ is the $N$-body particle mass
and $k_{peak}$ is the wavenumber at the maximum of $k^3 P(k)$ ($P(k)$ is the
power spectrum). This has the unfortunate consequence that the effective mass
resolution of such simulations improves only as the cube root of the number of
particles employed.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 18:08:25 GMT""},{""version"":""v2"",""created"":""Thu, 23 Aug 2007 16:16:48 GMT""}]","2007-08-23"
"astro-ph/0702576","Roberto Fusco-Femiano","Roberto Fusco-Femiano, Raffaella Landi & Mauro Orlandini","Hard X-Ray Excess in the Coma Cluster: a Reply to Rossetti & Molendi
  (astro-ph/0702417)","4 pages",,,,"astro-ph",,"  A short replay to the comment of Rossetti & Molendi (astro-ph/0702417) in
answer to the paper of Fusco-Femiano, Landi & Orlandini 2007 regarding the
presence of a nonthermal component in the Coma Cluster spectrum.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 16:55:31 GMT""}]","2007-05-23"
"astro-ph/0702577","Ari Laor","Ari Laor (Technion, Israel)","What Can We Learn from the Smallest AGN?","Review talk, to appear in ""The Central Engine of Active Galactic
  Nuclei"", ed. L. C. Ho and J.-M. Wang (San Francisco: ASP)",,,,"astro-ph",,"  Quite a few things. In particular, reverberation mapping of NGC 4395, the
lowest luminosity type 1 Active Galactic Nucleus (AGN, L_bol~10^40 erg/s)
revealed a size of only ~1 light hour for the C IV broad line region (BLR),
which is by far the smallest BLR. This, together with a similar determination
of a size of ~200 light days in a luminous quasar (Kaspi et al. 2007), suggests
that the R_BLR\propto L^1/2 relation holds over a range of 10^7 in L. This
relation was suggested to result from dust sublimation, which sets R_BLR. This
suggestion was beautifully confirmed recently by the dust reverberation results
of Suganuma et al. (2006). The R_BLR\propto L^1/2 relation implies that the
broad lines width increases with decreasing luminosity according to v\propto
L^-1/4. But, there is an observational cutoff at v~25,000 km/s, and thus below
a certain threshold L the BLR would not be detectable. Such objects constitute
the so-called ""true type 2"" AGN (e.g. most FR I radio galaxies). The physical
origin of the BLR gas is not established yet, but high quality Keck spectra of
the Halpha profile in NGC 4395 rule out a clumped distribution, and indicate
that the gas resides in a smooth flow, most likely in a thick rotationally
supported configuration. The Halpha line also reveals extended exponential
wings, which are well modeled by electron scattering within the BLR emitting
gas. Such wings can be used as a direct probe of the BLR temperature and
optical depth.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 17:46:50 GMT""}]","2007-05-23"
"astro-ph/0702578","Revnivtsev Mikhail","M. Revnivtsev (1,2), E.Churazov (1,2), S.Sazonov (1,2), W. Forman (3),
  C.Jones (3) ((1) - MPA, Germany, (2)- IKI, Russia, (3) - CfA, USA)","X-ray emission from the stellar population in M32","8 pages, 7 figures. Submitted to A&A",,"10.1051/0004-6361:20077336",,"astro-ph",,"  Using Chandra observations, we study the X-ray emission of the stellar
population in the compact dwarf elliptical galaxy M32. The proximity of M32
allows one to resolve all bright point sources with luminosities higher than
8e33 erg/s in the 0.5--7 keV band. The remaining (unresolved) emission closely
follows the galaxy's optical light and is characterized by an emissivity per
unit stellar mass of ~4.3e27 erg/s/M_sun in the 2--10 keV energy band. The
spectrum of the unresolved emission above a few keV smoothly joins the X-ray
spectrum of the Milky Way's ridge measured with RXTE and INTEGRAL. These
results strongly suggest that weak discrete X-ray sources (accreting white
dwarfs and active binary stars) provide the bulk of the ``diffuse'' emission of
this gas-poor galaxy. Within the uncertainties, the average X-ray properties of
the M32 stars are consistent with those of the old stellar population in the
Milky Way. The inferred cumulative soft X-ray (0.5--2 keV) emissivity is
however smaller than is measured in the immediate Solar vicinity in our Galaxy.
This difference is probably linked to the contribution of young (age <1Gyr)
stars, which are abundant in the Solar neighborhood but practically absent in
M32. Combining Chandra, RXTE and INTEGRAL data, we obtain a broad-band (0.5--60
keV) X-ray spectrum of the old stellar population in galaxies.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 18:04:16 GMT""}]","2009-11-13"
"astro-ph/0702579","Hans Moritz G\""unther","H.M. Guenther and J.H.M.M. Schmitt and J. Robrade and C. Liefke","X-ray emission from classical T Tauri stars: Accretion shocks and
  coronae?","13 pages, 11 figures, accepted by A&A",,"10.1051/0004-6361:20065669",,"astro-ph",,"  Classical T Tauri stars (CTTS) are surrounded by actively accreting disks.
According to current models material falls along the magnetic field lines from
the disk with more or less free-fall velocity onto the star, where the plasma
heats up and generates X-rays. We want to quantitatively explain the observed
high energy emission and measure the infall parameters from the data. Absolute
flux measurements allow to calculate the filling factor and the mass accretion
rate.We use a numerical model of the hot accretion spot and solve the
conservation equations. A comparison to data from XMM-Newton and Chandra shows
that our model reproduces the main features very well. It yields for TW Hya a
filling factor of 0.3% and a mass accretion rate 2e-10 M_sun/yr.
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 18:06:29 GMT""}]","2009-11-13"
"astro-ph/0702580","Rasmus Voss","Rasmus Voss (MPA) and Marat Gilfanov (MPA)","The dynamical formation of LMXBs in dense stellar environments: globular
  clusters and the inner bulge of M31","18 pages, published in MNRAS",,"10.1111/j.1365-2966.2007.12223.x",,"astro-ph",,"  The radial distribution of luminous L_X>10^{36} erg/s X-ray point sources in
the bulge of M31 is investigated using archival Chandra observations. We find a
significant increase of the specific frequency of X-ray sources, per unit
stellar mass, within 1 arcmin from the centre of the galaxy. The radial
distribution of surplus sources in this region follows the density squared law,
suggesting that they are low-mass X-ray binaries formed dynamically in the
dense inner bulge. We investigate dynamical formation of LMXBs, paying
particular attention to the high velocity regime characteristic for galactic
bulges, which has not been explored previously. Our calculations suggest that
the majority of the surplus sources are formed in tidal captures of black holes
by main sequence stars of low mass, M<0.3-0.4 M_sol, with some contribution of
NS systems of same type. Due to the small size of the accretion discs a
fraction of such systems may be persistent X-ray sources. Some of sources may
be ultra-compact X-ray binaries with helium star/white dwarf companions. We
also predict a large number of faint transients, both NS and BH systems, within
1 arcmin from the M31 galactic centre. Finally, we consider the population of
dynamically formed binaries in Galactic globular clusters, emphasizing the
differences between these two types of stellar environments
","[{""version"":""v1"",""created"":""Wed, 21 Feb 2007 18:16:00 GMT""},{""version"":""v2"",""created"":""Fri, 21 Sep 2007 16:57:09 GMT""}]","2008-02-14"
