"0704.3738","Kirill Glavatskiy","K. S. Glavatskiy, D. Bedeaux","The square gradient model in a two-phase mixture I. \\Equilibrium
  properties","14 pages, 3 figures",,,,"cond-mat.soft",,"  In order to describe a nonuniform equilibrium mixture with an interface
between two coexisting phases it is necessary to consider contributions to the
Helmholtz energy which depend on the gradients of for instance the density. Van
der Waals \cite{vdW/sg, vdW/translation} was the first to introduce such a
term, which is very important in the interfacial region for a one-component
system. Cahn & Hilliard \cite{cahnhilliard/fens/I} extended this analysis to a
binary mixture by introducing gradient terms of the mol fraction. We give an
systematic extension of the gradient theory to three-dimensional
multi-component systems.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 16:14:35 GMT""},{""version"":""v2"",""created"":""Wed, 7 Nov 2007 15:09:31 GMT""}]","2007-11-07"
"0704.3797","Hennie Mastwijk","H.C. Mastwijk, P.V. Bartels, H.L.M. Lelieveld","The origin of the work function","12 pages, 9 figures, updated with theoretical formalisms",,,,"cond-mat.str-el",,"  In this paper we analyse the mechanisms responsible for the bonding of
electrons to metal surfaces. We present and validate a method to measure the
energy distribution of dense electron ensembles at ambient conditions. We have
found sharp structures in the energy distribution of charge confined at metal
surfaces. These structures correspond to the onset of space charge i.e.
electron emission. The threshold energy for emission increases linear with the
free electron density. We conclude that the work function is a direct measure
of the Hartree-Fock exchange energy. Remarkably, the emissions that have been
observed do not obey the Einstein-Millikan threshold relation for the photo
electric effect. By discrimination between requirements for energy and momentum
we deduce that electron emissions are trigged by photon momentum. We claim that
the photo electric effect is the result of a phase transition in an electron
gas that connects a surface bound, condensed state to a free continuum state.
The assignment of a phase transition to the effect under consideration is
justified by analyzing the behaviour of the Fermi-Dirac energy distribution
upon raising the Fermi level. We predict an abrupt increment in the number of
electrons in the continuum that exceeds 70 orders of magnitude. Both the
observed threshold energy and the line shape of the transition are in good
agreement with theoretical predictions.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 18:01:57 GMT""},{""version"":""v2"",""created"":""Mon, 30 Apr 2007 20:13:42 GMT""},{""version"":""v3"",""created"":""Tue, 26 Jun 2007 09:21:15 GMT""}]","2007-06-26"
"0704.3807","Marcio Mel\'endez","M. Melendez, M.A. Bautista and N.R. Badnell","Atomic data from the Iron Project. LXIV. Radiative transition rates and
  collision strengths for Ca II","8 pages, 4 figures. The atomic data from this work, including energy
  levels, A-values, and effective collision strengths, is available in
  electronic form at the CDS via anonymous ftp to cdsarc.u-strasbg.fr
  (130.79.128.5) or via http://cdsweb.u-strasbg.fr/cgi-bin/qcat?J/A+A/",,"10.1051/0004-6361:20077262",,"astro-ph",,"  This work reports radiative transition rates and electron impact excitation
rate coefficients for levels of the n= 3, 4, 5, 6, 7, 8 configurations of Ca
II. The radiative data were computed using the Thomas-Fermi-Dirac central
potential method in the frozen core approximation and includes the polarization
interaction between the valence electron and the core using a model potential.
This method allows for configuration interactions (CI) and relativistic effects
in the Breit-Pauli formalism. Collision strengths in LS-coupling were
calculated in the close coupling approximation with the R-matrix method. Then,
fine structure collision strengths were obtained by means of the
intermediate-coupling frame transformation (ICFT) method which accounts for
spin-orbit coupling effects. We present extensive comparisons with the most
recent calculations and measurements for Ca II as well as a comparison between
the core polarization results and the ""unpolarized"" values. We find that core
polarization affects the computed lifetimes by up to 20%. Our results are in
very close agreement with recent measurements for the lifetimes of metastable
levels. The present collision strengths were integrated over a Maxwellian
distribution of electron energies and the resulting effective collision
strengths are given for a wide range of temperatures. Our effective collision
strengths for the resonance transitions are within ~11% from previous values
derived from experimental measurements, but disagree with latter computations
using the distorted wave approximation.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 17:17:01 GMT""}]","2009-11-13"
"0704.3808","Jakob Enemark","Jakob Enemark and Kim Sneppen","On Gene Duplication Models for Evolving Regulatory Networks","14 pages, 7 figures",,"10.1088/1742-5468/2007/11/P11007",,"q-bio.PE q-bio.OT",,"  Background: Duplication of genes is important for evolution of molecular
networks. Many authors have therefore considered gene duplication as a driving
force in shaping the topology of molecular networks. In particular it has been
noted that growth via duplication would act as an implicit way of preferential
attachment, and thereby provide the observed broad degree distributions of
molecular networks.
  Results: We extend current models of gene duplication and rewiring by
including directions and the fact that molecular networks are not a result of
unidirectional growth. We introduce upstream sites and downstream shapes to
quantify potential links during duplication and rewiring. We find that this in
itself generates the observed scaling of transcription factors for genome sites
in procaryotes. The dynamical model can generate a scale-free degree
distribution, p(k)&prop; 1/k^&gamma;, with exponent &gamma;=1 in the
non-growing case, and with &gamma;>1 when the network is growing.
  Conclusions: We find that duplication of genes followed by substantial
recombination of upstream regions could generate main features of genetic
regulatory networks. Our steady state degree distribution is however to broad
to be consistent with data, thereby suggesting that selective pruning acts as a
main additional constraint on duplicated genes. Our analysis shows that gene
duplication can only be a main cause for the observed broad degree
distributions, if there is also substantial recombinations between upstream
regions of genes.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 16:16:09 GMT""},{""version"":""v2"",""created"":""Tue, 3 Jul 2007 10:06:28 GMT""}]","2009-11-13"
"0704.3809","Laurent Cognet","David Lasne (CPMOH), Gerhard A. Blab (CPMOH), St\'ephane Berciaud
  (CPMOH), Martin Heine (PCS), Laurent Groc (PCS), Daniel Choquet (PCS),
  Laurent Cognet (CPMOH), Brahim Lounis (CPMOH)","Single NanoParticle Photothermal Tracking (SNaPT) of 5 nm gold beads in
  live cells",,"Biophysical Journal 91, 12 (15/12/2006) 4598","10.1529/biophysj.106.089771",,"physics.bio-ph physics.optics",,"  Tracking individual nano-objets in live cells during arbitrary long times is
an ubiquitous need in modern biology. We present here a method for tracking
individual 5 nm gold nanoparticles on live cells. It relies on the photothermal
effect and the detection of the Laser Induced Scattering around a NanoAbsorber
(LISNA). The key point for recording trajectories at video rate is the use of a
triangulation procedure. The effectiveness of the method is tested against
Single fluorescent Molecule Tracking in live COS7 cells on subsecond time
scales. We further demonstrate recordings for several minutes of AMPA receptors
trajectories on the plasma membrane of live neurons. SNaPT has the unique
potential to record arbitrary long trajectory of membrane proteins using
non-fluorescent nanometer sized labels.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 19:52:46 GMT""}]","2007-05-23"
"0704.3810","Michael Mattes Dr.","T.Beck, M.Mattes and M.Sorg","Positronium Groundstate in Relativistic Schroedinger Theory","80 pages and 2 figures",,,,"hep-th",,"  The usefulness of the Relativistic Schr\""odinger Theory (RST) is studied in
the field of atomic physics. As a concrete demonstration, the positronium
groundstate is considered in great detail; especially the groundstate energy
$E_0$ is worked out in the non-relativistic approximation and under neglection
of the magnetic interactions between the positron and the electron. The
corresponding RST prediction $(E_0\simeq -6,48 [eV])$ misses the analogous
conventional Schr\""odinger result $(E_0\simeq -6,80 [eV])$ but is closer to the
latter than the corresponding Hartree approximation $(-2,65 [eV])$. The missing
binding energy of $6,80-6,48=0,32 [eV]$ can be attributed to the approximative
use of an SO(3) symmetric interaction potential which in RST, however, is
actually only SO(2) invariant against rotations around the z-axis. It is
expected that, with the correct use of an anisotropic interaction potential due
to the SO(2) symmetry, the RST predictions will come even closer to the
conventional Schr\""odinger result, where however the mathematical structure of
RST relies on exotic (i.e. double-valued) wave functions and on the
corresponding unconventional interaction potentials (e.g. Struve-Neumann
potential).
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 16:41:51 GMT""}]","2007-05-23"
"0704.3812","Miloslav Znojil","Miloslav Znojil","Conditional observability","21 pp incl. 10 fig","Phys. Lett. B 650 (2007) 440 - 446","10.1016/j.physletb.2007.05.054",,"math-ph math.MP",,"  For a quantum Hamiltonian H =H(p) the observability of the energies E may be
robust (whenever all E are real at all p) or, otherwise, conditional. Using a
pseudo-Hermitian family of N-state chain models H we discuss some generic
properties of conditionally observable spectra.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 18:24:21 GMT""}]","2008-02-10"
"0704.3813","Armando Gil de Paz","B.F. Madore (1), A. Gil de Paz (2), O. Pevunova (3), I. Thompson (1)
  ((1) Carnegie Observatories, (2) Universidad Complutense de Madrid, (3) NED,
  Caltech)","The Curious Case of NGC6908","17 pages, 8 figures, accepted for publication in AJ","Astron.J.134:314-320,2007","10.1086/518557",,"astro-ph",,"  The object NGC6908 was once thought to be simply a surface-brightness
enhancement in the eastern spiral arm of the nearby spiral galaxy NGC6907.
Based on an examination of near-infrared imaging, the object is shown in fact
to be a lenticular S0(6/7) galaxy hidden in the optical glare of the disk and
spiral structure of the larger galaxy. New radial velocities of NGC6908
(3,060+/-16 (emission); 3,113+/-73 km/s (absorption)) have been obtained at the
Baade 6.5m and the duPont 2.5m telescopes at Las Campanas, Chile placing
NGC6908 at the same expansion-velocity distance as NGC6907 (3,190+/-5 km/s),
eliminating the possibility of a purely chance line-of-sight coincidence. The
once-enigmatic asymmetries in the disk and outer spiral structure of NGC6907
are now explained as being due to an advanced merger event. Newly discovered
tails and debris in the outer reaches of this galaxy further support the merger
scenario for this system. This pair of galaxies is a rather striking example of
two objects discovered over 100 years ago, whose true nature was lost until
modern detectors operating at infrared wavelengths gave us a new
(high-contrast) look. Other examples of embedded merger remnants may also
reveal themselves in the growing samples of near-infrared imaging of nearby
galaxies; and a pilot study does reveal several other promising candidates for
follow-up observations.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 18:31:09 GMT""}]","2009-06-23"
"0704.3814","Laurent Cognet","St\'ephane Berciaud (CPMOH), Laurent Cognet (CPMOH), Philippe Tamarat
  (CPMOH), Brahim Lounis (CPMOH)","Observation of intrinsic size effects in the optical response of
  individual gold nanoparticles",,"Nano Letters 5, 3 (15/02/2005) 515","10.1021/nl050062t",,"physics.optics cond-mat.other",,"  The Photothermal Heterodyne Imaging method is used to study for the first
time the absorption spectra of individual gold nanoparticles with diameters
down to 5 nm. Intrinsic size effects wich result in a broadening of the Surface
Plasmon resonance are unambiguously observed. Dispersions in the peak energies
and homogeneous widths of the single particle resonances are revealed. The
experimental results are analysed within the frame of Mie theory.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 19:49:59 GMT""},{""version"":""v2"",""created"":""Fri, 1 Jun 2007 15:40:38 GMT""}]","2007-06-13"
"0704.3815","Laurent Cognet","St\'ephane Berciaud (CPMOH), Laurent Cognet (CPMOH), Brahim Lounis
  (CPMOH)","Photothermal Absorption Spectroscopy of Individual Semiconductor
  Nanocrystals",,"Nano Letters 5, 11 (25/10/2005) 2160","10.1021/nl051805d",,"physics.optics cond-mat.other",,"  Photothermal heterodyne detection is used to record the first
room-temperature absorption spectra of single CdSe/ZnS semiconductor
nanocrystals. These spectra are recorded in the high cw excitation regime, and
the observed bands are assigned to transitions involving biexciton and trion
states. Comparison with the single nanocrystals photoluminescence spectra leads
to the measurement of spectral Stokes shifts free from ensemble averaging.
","[{""version"":""v1"",""created"":""Sat, 28 Apr 2007 19:50:57 GMT""}]","2007-05-23"
